Obj_mks1,Obj_mks1,Obj_mks1,Obj_mks2,Obj_mks2,Obj_mks2,Obj_mks3,Obj_mks3,Obj_mks3,Obj_mks4,Obj_mks4,Obj_mks4,Obj_mks5,Obj_mks5,Obj_mks5
208.123,724.502,23.9916,408.928,725.722,22.6346,407.549,841.654,24.1949,410.657,726.386,-4.7079,407.391,845.509,-4.6869
208.125,724.504,24.0002,408.926,725.722,22.6206,407.553,841.645,24.2001,410.648,726.373,-4.7173,407.434,845.578,-4.6642
208.126,724.503,24.0123,408.919,725.71,22.6255,407.54,841.651,24.1888,410.668,726.39,-4.7029,407.411,845.553,-4.6586
208.134,724.509,24.0258,408.919,725.71,22.6264,407.546,841.657,24.194,410.672,726.386,-4.6901,407.413,845.567,-4.6681
208.126,724.515,24.0311,408.915,725.713,22.6214,407.551,841.651,24.1999,410.659,726.385,-4.6943,407.402,845.562,-4.6891
208.134,724.544,24.0529,408.915,725.722,22.6247,407.553,841.667,24.1976,410.657,726.391,-4.6951,407.377,845.513,-4.6937
208.131,724.528,24.0481,408.921,725.717,22.6348,407.556,841.715,24.3159,410.642,726.398,-4.7096,407.412,845.571,-4.6799
208.136,724.541,24.0579,408.921,725.702,22.6308,407.555,841.719,24.3176,410.639,726.407,-4.7095,407.379,845.512,-4.7024
208.135,724.529,24.0476,408.92,725.752,22.6139,407.549,841.72,24.3182,410.649,726.399,-4.7032,407.373,845.513,-4.7065
208.119,724.536,24.0642,408.909,725.721,22.6332,407.552,841.731,24.3261,410.636,726.407,-4.7031,407.386,845.534,-4.6901
208.125,724.55,24.0504,408.92,725.726,22.6345,407.549,841.736,24.322,410.64,726.415,-4.7095,407.385,845.572,-4.6714
208.114,724.549,24.0558,408.9,725.754,22.6181,407.556,841.735,24.328,410.639,726.415,-4.7062,407.381,845.548,-4.6953
208.109,724.537,24.0613,408.906,725.743,22.6203,407.551,841.742,24.3342,410.627,726.406,-4.7127,407.389,845.547,-4.6743
208.121,724.555,24.0582,408.888,725.742,22.6156,407.548,841.739,24.3365,410.627,726.414,-4.7054,407.365,845.523,-4.707
208.114,724.551,24.0508,408.893,725.737,22.621,407.547,841.751,24.34,410.613,726.414,-4.7065,407.388,845.582,-4.6731
208.11,724.546,24.0443,408.884,725.744,22.623,407.542,841.743,24.3416,410.632,726.415,-4.6918,407.385,845.554,-4.67
208.095,724.54,24.054,408.894,725.748,22.6172,407.531,841.746,24.3398,410.627,726.417,-4.7027,407.373,845.535,-4.6875
208.123,724.585,24.043,408.891,725.751,22.6181,407.535,841.737,24.3509,410.618,726.408,-4.699,407.399,845.587,-4.671
208.11,724.545,24.0538,408.886,725.74,22.625,407.527,841.735,24.3388,410.627,726.408,-4.6932,407.405,845.605,-4.6641
208.12,724.576,24.0542,408.899,725.75,22.6268,407.537,841.737,24.3512,410.625,726.415,-4.6894,407.399,845.552,-4.6471
208.106,724.539,24.0486,408.889,725.736,22.6238,407.545,841.745,24.3551,410.606,726.402,-4.7165,407.368,845.521,-4.6907
208.096,724.486,23.9921,408.903,725.736,22.6313,407.544,841.729,24.3533,410.612,726.405,-4.7002,407.381,845.539,-4.655
208.13,724.525,24.0056,408.886,725.729,22.6226,407.543,841.727,24.3571,410.617,726.397,-4.7101,407.372,845.522,-4.6868
208.136,724.477,24.0438,408.894,725.731,22.6283,407.547,841.733,24.3483,410.646,726.41,-4.6814,407.381,845.532,-4.6729
208.165,724.452,24.0558,408.914,725.718,22.6362,407.544,841.729,24.3498,410.65,726.405,-4.6758,407.392,845.545,-4.669
208.181,724.415,24.0629,408.882,725.726,22.6225,407.551,841.731,24.3474,410.632,726.397,-4.7116,407.358,845.492,-4.6986
208.165,724.361,24.0229,408.916,725.728,22.6228,407.556,841.734,24.3508,410.635,726.39,-4.6989,407.407,845.58,-4.6571
208.077,724.437,23.7414,408.909,725.713,22.636,407.531,841.661,24.198,410.65,726.386,-4.695,407.375,845.517,-4.7079
208.181,724.32,23.9379,408.92,725.721,22.6321,407.539,841.66,24.2067,410.66,726.399,-4.6951,407.416,845.577,-4.6544
208.081,724.433,23.7452,408.922,725.719,22.6301,407.541,841.654,24.2009,410.634,726.396,-4.7081,407.426,845.598,-4.6749
208.064,724.415,23.7352,408.928,725.712,22.6298,407.55,841.649,24.2107,410.637,726.385,-4.6967,407.398,845.547,-4.6717
208.08,724.442,23.7392,408.931,725.743,22.6264,407.557,841.714,24.325,410.64,726.387,-4.7043,407.374,845.479,-4.7009
208.086,724.442,23.7449,408.925,725.722,22.6331,407.551,841.715,24.3177,410.656,726.402,-4.6966,407.41,845.563,-4.6779
208.075,724.408,23.7429,408.933,725.728,22.6292,407.547,841.656,24.1964,410.65,726.395,-4.6993,407.423,845.566,-4.655
208.067,724.41,23.7391,408.923,725.714,22.6314,407.541,841.645,24.1991,410.658,726.395,-4.7082,407.415,845.579,-4.6736
208.069,724.411,23.7521,408.917,725.712,22.6228,407.551,841.715,24.318,410.656,726.397,-4.6979,407.396,845.527,-4.6932
208.072,724.407,23.7447,408.92,725.732,22.6312,407.546,841.707,24.3161,410.661,726.392,-4.6963,407.392,845.527,-4.6869
208.065,724.398,23.7436,408.936,725.72,22.6342,407.539,841.65,24.1999,410.657,726.384,-4.698,407.392,845.525,-4.6881
208.059,724.409,23.7527,408.913,725.714,22.6237,407.548,841.711,24.3149,410.657,726.401,-4.6892,407.406,845.564,-4.6742
208.082,724.435,23.7478,408.919,725.72,22.6323,407.556,841.715,24.3174,410.636,726.391,-4.712,407.393,845.528,-4.6833
208.09,724.453,23.744,408.918,725.717,22.632,407.548,841.713,24.3269,410.647,726.4,-4.697,407.394,845.529,-4.677
208.068,724.426,23.7501,408.91,725.719,22.636,407.534,841.658,24.2059,410.637,726.393,-4.7049,407.377,845.522,-4.6978
208.056,724.406,23.7497,408.913,725.719,22.6353,407.547,841.714,24.326,410.626,726.395,-4.7004,407.398,845.562,-4.6714
208.058,724.413,23.746,408.912,725.714,22.6354,407.553,841.711,24.3224,410.632,726.385,-4.7034,407.39,845.523,-4.6827
208.078,724.442,23.7455,408.897,725.709,22.6363,407.541,841.723,24.3185,410.639,726.396,-4.6873,407.389,845.517,-4.6786
208.074,724.431,23.7601,408.918,725.717,22.6293,407.55,841.726,24.3246,410.641,726.389,-4.6989,407.421,845.583,-4.6646
208.061,724.411,23.7559,408.913,725.747,22.6281,407.549,841.725,24.3299,410.625,726.394,-4.6992,407.361,845.466,-4.7109
208.076,724.443,23.7594,408.906,725.712,22.6343,407.541,841.66,24.2223,410.635,726.402,-4.6883,407.413,845.581,-4.6447
208.079,724.449,23.7598,408.91,725.709,22.6371,407.541,841.657,24.2071,410.615,726.382,-4.7057,407.371,845.503,-4.6894
208.071,724.423,23.7567,408.912,725.711,22.6386,407.541,841.661,24.2146,410.643,726.384,-4.6909,407.369,845.497,-4.6904
208.054,724.426,23.752,408.915,725.714,22.6348,407.543,841.67,24.2173,410.631,726.383,-4.7078,407.405,845.56,-4.663
208.061,724.398,23.7543,408.914,725.714,22.635,407.539,841.659,24.2125,410.642,726.387,-4.6814,407.403,845.562,-4.6722
208.075,724.433,23.7618,408.916,725.717,22.6325,407.536,841.655,24.2197,410.635,726.389,-4.6906,407.422,845.565,-4.6477
208.067,724.406,23.7526,408.918,725.721,22.6296,407.557,841.656,24.2075,410.66,726.404,-4.679,407.425,845.569,-4.647
208.078,724.426,23.7579,408.918,725.71,22.6314,407.565,841.721,24.326,410.643,726.394,-4.6983,407.395,845.534,-4.679
208.066,724.402,23.7555,408.914,725.706,22.6374,407.548,841.66,24.2083,410.645,726.378,-4.697,407.417,845.57,-4.6575
208.094,724.42,23.7635,408.91,725.696,22.6429,407.549,841.651,24.2096,410.658,726.387,-4.6953,407.425,845.565,-4.6673
208.064,724.395,23.7442,408.946,725.717,22.6396,407.553,841.662,24.2059,410.65,726.386,-4.6934,407.433,845.579,-4.6342
208.067,724.401,23.7532,408.921,725.711,22.6263,407.557,841.652,24.2074,410.649,726.384,-4.7082,407.427,845.576,-4.6483
208.094,724.427,23.7642,408.927,725.719,22.6331,407.55,841.662,24.2067,410.65,726.375,-4.6897,407.391,845.506,-4.6878
208.093,724.429,23.7626,408.939,725.724,22.6329,407.541,841.643,24.1978,410.64,726.372,-4.7064,407.395,845.518,-4.6826
208.097,724.419,23.756,408.922,725.709,22.6321,407.559,841.656,24.2109,410.646,726.387,-4.7079,407.444,845.598,-4.6463
208.068,724.392,23.761,408.933,725.713,22.6358,407.546,841.648,24.204,410.646,726.383,-4.694,407.414,845.566,-4.6766
208.088,724.412,23.7576,408.923,725.717,22.638,407.54,841.65,24.2025,410.665,726.385,-4.6903,407.425,845.566,-4.65
208.086,724.411,23.7599,408.926,725.706,22.6397,407.554,841.652,24.2124,410.66,726.376,-4.695,407.44,845.581,-4.6409
208.068,724.391,23.7678,408.922,725.709,22.6284,407.542,841.642,24.2103,410.653,726.383,-4.6997,407.395,845.508,-4.6765
208.066,724.396,23.7516,408.928,725.717,22.6347,407.547,841.66,24.2146,410.653,726.38,-4.6919,407.444,845.587,-4.6474
208.086,724.401,23.7628,408.923,725.718,22.6318,407.552,841.653,24.2094,410.634,726.378,-4.6899,407.374,845.488,-4.6906
208.084,724.419,23.7577,408.927,725.713,22.6373,407.556,841.72,24.3232,410.657,726.392,-4.6831,407.395,845.536,-4.6676
208.088,724.429,23.7739,408.916,725.699,22.6399,407.548,841.655,24.2211,410.637,726.378,-4.7007,407.404,845.549,-4.6567
208.079,724.422,23.767,408.867,725.883,22.6112,407.531,841.641,24.2055,410.642,726.385,-4.6922,407.419,845.582,-4.6538
208.082,724.419,23.7598,408.914,725.723,22.642,407.542,841.651,24.2103,410.632,726.387,-4.6972,407.393,845.536,-4.6682
208.079,724.432,23.7651,408.861,725.87,22.6156,407.536,841.645,24.2117,410.645,726.389,-4.6913,407.408,845.55,-4.6587
208.08,724.435,23.7659,408.854,725.867,22.612,407.556,841.719,24.331,410.63,726.389,-4.6928,407.361,845.492,-4.6977
208.079,724.438,23.7609,408.919,725.722,22.644,407.549,841.712,24.3354,410.611,726.394,-4.7009,407.386,845.519,-4.6698
208.064,724.429,23.7673,408.914,725.711,22.6456,407.547,841.72,24.3333,410.63,726.377,-4.6827,407.409,845.578,-4.6511
208.076,724.425,23.7551,408.867,725.685,22.4801,407.533,841.664,24.2111,410.638,726.397,-4.6916,407.397,845.528,-4.6542
208.228,724.535,23.8406,408.875,725.674,22.4771,407.527,841.657,24.2179,410.616,726.393,-4.6988,407.417,845.586,-4.6457
208.074,724.44,23.7552,408.865,725.679,22.4768,407.543,841.715,24.3298,410.625,726.383,-4.6972,407.381,845.524,-4.6768
208.11,724.454,23.7833,408.879,725.676,22.4687,407.54,841.718,24.3274,410.662,726.391,-4.6729,407.368,845.493,-4.6833
208.155,724.49,23.8131,408.873,725.683,22.4772,407.54,841.711,24.3316,410.646,726.397,-4.6859,407.414,845.572,-4.6546
208.181,724.508,23.8168,408.871,725.668,22.4778,407.545,841.723,24.3333,410.65,726.391,-4.68,407.389,845.537,-4.6728
208.079,724.44,23.7608,408.864,725.68,22.4674,407.549,841.708,24.336,410.636,726.387,-4.6841,407.386,845.509,-4.6703
208.078,724.416,23.7632,408.915,725.719,22.6433,407.556,841.723,24.3374,410.64,726.394,-4.683,407.407,845.56,-4.6475
208.086,724.425,23.7584,408.923,725.715,22.6326,407.53,841.656,24.204,410.643,726.391,-4.685,407.408,845.567,-4.6537
208.077,724.425,23.7547,408.913,725.705,22.6354,407.546,841.712,24.3177,410.628,726.392,-4.7001,407.38,845.516,-4.6883
208.079,724.41,23.7562,408.923,725.722,22.635,407.546,841.66,24.2092,410.625,726.38,-4.7126,407.419,845.577,-4.6521
208.076,724.42,23.7601,408.885,725.67,22.4831,407.562,841.715,24.3336,410.65,726.393,-4.693,407.403,845.547,-4.6677
208.089,724.416,23.7645,408.931,725.723,22.6353,407.549,841.649,24.2073,410.646,726.388,-4.6921,407.398,845.512,-4.6745
208.062,724.376,23.7592,408.947,725.731,22.6346,407.548,841.649,24.208,410.653,726.39,-4.6905,407.422,845.57,-4.652
208.062,724.384,23.7616,408.92,725.695,22.6297,407.539,841.644,24.2045,410.647,726.388,-4.6936,407.439,845.582,-4.6374
208.066,724.387,23.7591,408.924,725.711,22.6361,407.537,841.631,24.2097,410.666,726.374,-4.6877,407.439,845.58,-4.6294
208.091,724.41,23.7571,408.929,725.708,22.6336,407.537,841.637,24.2088,410.659,726.369,-4.6946,407.375,845.494,-4.7102
208.088,724.413,23.749,408.931,725.715,22.6356,407.56,841.649,24.2119,410.659,726.377,-4.691,407.436,845.578,-4.6589
208.072,724.392,23.7543,408.924,725.707,22.6341,407.548,841.638,24.2028,410.652,726.363,-4.7009,407.449,845.583,-4.6491
208.089,724.4,23.7609,408.936,725.718,22.6311,407.548,841.641,24.2152,410.657,726.373,-4.6832,407.38,845.49,-4.6839
208.072,724.391,23.7621,408.934,725.716,22.6391,407.55,841.64,24.2135,410.665,726.384,-4.6825,407.402,845.505,-4.6741
208.079,724.385,23.7659,408.934,725.709,22.6341,407.551,841.635,24.211,410.673,726.377,-4.6752,407.393,845.5,-4.6981
208.065,724.388,23.7587,408.927,725.72,22.63,407.557,841.647,24.212,410.666,726.379,-4.6954,407.427,845.565,-4.6532
208.093,724.427,23.768,408.935,725.718,22.6298,407.547,841.642,24.2095,410.644,726.368,-4.704,407.435,845.59,-4.6411
208.098,724.417,23.7717,408.917,725.7,22.6335,407.535,841.64,24.2177,410.649,726.376,-4.7009,407.393,845.487,-4.6856
208.071,724.386,23.7602,408.93,725.716,22.6341,407.545,841.651,24.2102,410.653,726.394,-4.6884,407.443,845.587,-4.6399
208.1,724.428,23.769,408.914,725.711,22.6387,407.539,841.648,24.2067,410.674,726.388,-4.6854,407.419,845.555,-4.6511
208.142,724.411,23.7091,408.916,725.715,22.6299,407.537,841.65,24.2081,410.636,726.4,-4.697,407.368,845.492,-4.7064
208.139,724.411,23.7218,408.915,725.705,22.6341,407.544,841.649,24.2158,410.647,726.398,-4.6991,407.415,845.559,-4.662
208.121,724.391,23.7183,408.928,725.715,22.6376,407.541,841.65,24.2152,410.652,726.398,-4.6823,407.431,845.589,-4.6372
208.146,724.438,23.7166,408.911,725.704,22.6401,407.545,841.721,24.3232,410.657,726.401,-4.6764,407.428,845.59,-4.6378
208.099,724.444,23.7537,408.916,725.717,22.6352,407.538,841.656,24.2143,410.643,726.398,-4.6873,407.391,845.524,-4.6732
208.117,724.454,23.737,408.907,725.706,22.6244,407.532,841.646,24.2088,410.861,726.262,-4.3661,407.401,845.552,-4.6518
208.108,724.412,23.757,408.897,725.712,22.6335,407.556,841.725,24.331,410.648,726.39,-4.681,407.424,845.571,-4.6447
208.17,724.496,23.75,408.916,725.709,22.645,407.545,841.712,24.3307,410.637,726.398,-4.6966,407.421,845.592,-4.6353
208.282,724.47,23.6622,408.91,725.715,22.6409,407.557,841.72,24.3382,410.647,726.397,-4.6944,407.431,845.586,-4.6408
208.291,724.466,23.6642,408.911,725.716,22.6344,407.551,841.718,24.3318,410.632,726.399,-4.705,407.408,845.568,-4.6519
208.285,724.485,23.6713,408.901,725.733,22.6297,407.546,841.714,24.3342,410.626,726.394,-4.6992,407.404,845.544,-4.668
208.294,724.493,23.6678,408.908,725.723,22.6401,407.536,841.658,24.2161,410.653,726.399,-4.6893,407.42,845.58,-4.6425
208.269,724.476,23.6765,408.918,725.714,22.6445,407.545,841.711,24.3344,410.657,726.405,-4.6901,407.438,845.597,-4.6241
208.298,724.464,23.6667,408.902,725.706,22.6281,407.529,841.648,24.208,410.658,726.407,-4.6889,407.402,845.539,-4.6441
208.281,724.466,23.6639,408.903,725.706,22.6401,407.541,841.657,24.2143,410.635,726.395,-4.7077,407.424,845.585,-4.6444
208.294,724.466,23.6691,408.925,725.724,22.6428,407.543,841.66,24.2155,410.652,726.395,-4.6844,407.436,845.6,-4.6378
208.297,724.461,23.6615,408.928,725.721,22.6399,407.536,841.637,24.2077,410.653,726.386,-4.6971,407.379,845.507,-4.686
208.305,724.463,23.6676,408.923,725.721,22.6324,407.55,841.66,24.2137,410.657,726.394,-4.6935,407.424,845.573,-4.6535
208.295,724.461,23.6728,408.927,725.718,22.6341,407.534,841.64,24.2018,410.662,726.393,-4.697,407.388,845.492,-4.6837
208.304,724.455,23.6663,408.924,725.7,22.6097,407.542,841.644,24.2073,410.64,726.382,-4.7029,407.384,845.49,-4.6958
208.284,724.458,23.6635,408.918,725.706,22.6016,407.555,841.656,24.2115,410.672,726.388,-4.6912,407.425,845.573,-4.6551
208.303,724.443,23.6668,408.926,725.698,22.6039,407.543,841.651,24.2044,410.658,726.384,-4.6967,407.372,845.467,-4.704
208.298,724.461,23.664,408.949,725.725,22.6948,407.55,841.656,24.2088,410.67,726.397,-4.6916,407.399,845.499,-4.6906
208.308,724.45,23.6687,408.953,725.707,22.7112,407.552,841.637,24.2087,410.651,726.384,-4.7069,407.439,845.581,-4.6269
208.328,724.451,23.6723,408.954,725.694,22.7038,407.55,841.646,24.2125,410.663,726.398,-4.699,407.38,845.481,-4.6865
208.299,724.453,23.6633,408.96,725.68,22.7204,407.555,841.643,24.2011,410.668,726.374,-4.6874,407.411,845.539,-4.6714
208.305,724.456,23.668,408.961,725.69,22.7212,407.55,841.649,24.2049,410.653,726.374,-4.7057,407.419,845.557,-4.6647
208.315,724.469,23.6571,408.96,725.705,22.725,407.551,841.641,24.2086,410.662,726.383,-4.6933,407.441,845.578,-4.6488
208.313,724.457,23.6722,408.964,725.703,22.7243,407.567,841.653,24.2097,410.676,726.386,-4.6738,407.42,845.557,-4.6671
208.257,724.427,23.6618,408.962,725.692,22.7402,407.553,841.653,24.2117,410.662,726.381,-4.6961,407.44,845.582,-4.6453
208.295,724.474,23.6626,408.98,725.661,22.6894,407.539,841.652,24.2054,410.666,726.395,-4.6915,407.404,845.539,-4.6646
208.3,724.472,23.6673,408.954,725.665,22.6401,407.546,841.644,24.2091,410.669,726.393,-4.686,407.39,845.524,-4.6883
208.304,724.454,23.6629,408.951,725.661,22.5756,407.547,841.652,24.2095,410.655,726.391,-4.6971,407.429,845.589,-4.6408
208.307,724.475,23.6682,408.861,725.598,22.2237,407.549,841.649,24.2097,410.65,726.388,-4.6952,407.386,845.488,-4.6735
208.266,724.436,23.6532,408.865,725.595,22.2254,407.551,841.657,24.2116,410.67,726.393,-4.6859,407.382,845.505,-4.6894
208.3,724.462,23.675,408.871,725.597,22.2273,407.546,841.646,24.2148,410.642,726.394,-4.7058,407.415,845.572,-4.6505
208.292,724.471,23.6616,408.854,725.621,22.22,407.535,841.647,24.2037,410.654,726.394,-4.6874,407.413,845.568,-4.6556
208.301,724.465,23.6677,408.863,725.596,22.2218,407.562,841.711,24.3347,410.642,726.382,-4.7003,407.426,845.57,-4.6348
208.313,724.475,23.6736,408.854,725.596,22.2303,407.531,841.654,24.2177,410.646,726.405,-4.6935,407.4,845.526,-4.6606
208.311,724.476,23.6697,408.857,725.598,22.2318,407.532,841.648,24.2183,410.64,726.39,-4.6998,407.36,845.483,-4.7054
208.302,724.464,23.6762,408.863,725.605,22.2288,407.533,841.655,24.2133,410.642,726.398,-4.6935,407.412,845.56,-4.6372
208.298,724.48,23.6784,408.863,725.606,22.2333,407.549,841.717,24.3314,410.662,726.404,-4.6837,407.407,845.565,-4.6507
208.287,724.471,23.6718,408.861,725.609,22.2291,407.53,841.706,24.3244,410.639,726.39,-4.6992,407.449,845.599,-4.6106
208.29,724.468,23.6678,408.86,725.596,22.2167,407.546,841.715,24.3266,410.657,726.393,-4.6764,407.375,845.499,-4.6734
208.297,724.463,23.6711,408.858,725.597,22.235,407.55,841.657,24.2224,410.629,726.385,-4.702,407.399,845.521,-4.6631
208.293,724.472,23.6646,408.86,725.622,22.2315,407.548,841.671,24.2179,410.645,726.395,-4.6927,407.383,845.521,-4.6815
208.289,724.467,23.6609,408.846,725.604,22.2305,407.539,841.704,24.3267,410.649,726.397,-4.6831,407.367,845.5,-4.7008
208.283,724.253,23.8472,408.856,725.603,22.2177,407.535,841.649,24.2162,410.643,726.397,-4.6885,407.374,845.499,-4.6794
208.288,724.47,23.6714,408.844,725.62,22.2278,407.53,841.651,24.2083,410.645,726.393,-4.7009,407.377,845.517,-4.6875
208.307,724.487,23.6643,408.858,725.593,22.2242,407.537,841.658,24.2144,410.646,726.394,-4.6854,407.415,845.569,-4.6555
208.298,724.471,23.6582,408.869,725.614,22.232,407.556,841.719,24.332,410.661,726.408,-4.6843,407.427,845.591,-4.6462
208.29,724.457,23.6671,408.851,725.612,22.225,407.541,841.651,24.2088,410.652,726.395,-4.6939,407.411,845.529,-4.6599
208.271,724.429,23.6617,408.854,725.582,22.2255,407.564,841.723,24.3263,410.655,726.395,-4.6922,407.367,845.487,-4.6927
208.257,724.441,23.6535,408.873,725.609,22.2201,407.541,841.652,24.2084,410.644,726.383,-4.7032,407.39,845.518,-4.6835
208.291,724.44,23.59,408.869,725.602,22.2234,407.55,841.65,24.2115,410.675,726.402,-4.6794,407.404,845.532,-4.6725
208.298,724.462,23.6661,408.872,725.593,22.2249,407.544,841.652,24.2089,410.654,726.388,-4.7014,407.436,845.594,-4.6483
208.295,724.451,23.6605,408.86,725.611,22.23,407.543,841.649,24.2181,410.657,726.395,-4.7008,407.403,845.543,-4.6531
208.29,724.434,23.6645,408.871,725.602,22.2187,407.551,841.649,24.2011,410.653,726.393,-4.6998,407.419,845.572,-4.6514
208.278,724.449,23.6531,408.879,725.593,22.2213,407.565,841.715,24.3309,410.664,726.398,-4.6903,407.417,845.571,-4.6517
208.288,724.454,23.6626,408.871,725.603,22.2211,407.563,841.715,24.3247,410.672,726.39,-4.6844,407.415,845.552,-4.6624
208.285,724.45,23.6595,408.882,725.594,22.2276,407.564,841.72,24.3198,410.661,726.4,-4.694,407.423,845.573,-4.6492
208.248,724.443,23.6804,408.871,725.603,22.2225,407.557,841.704,24.3283,410.662,726.402,-4.6982,407.404,845.513,-4.679
208.26,724.451,23.696,408.857,725.608,22.2192,407.567,841.712,24.3271,410.656,726.388,-4.6913,407.412,845.538,-4.656
208.316,724.462,23.6607,408.868,725.59,22.2217,407.556,841.699,24.3364,410.656,726.385,-4.6963,407.408,845.549,-4.6653
208.327,724.508,23.6985,408.863,725.613,22.214,407.568,841.714,24.3405,410.653,726.396,-4.6989,407.379,845.5,-4.6905
208.313,724.509,23.7055,408.871,725.591,22.231,407.566,841.723,24.3371,410.669,726.388,-4.6774,407.427,845.573,-4.6587
208.517,724.392,23.5128,408.859,725.612,22.2212,407.555,841.713,24.3495,410.662,726.385,-4.6926,407.423,845.555,-4.652
208.507,724.42,23.5021,408.868,725.606,22.2252,407.543,841.709,24.351,410.674,726.397,-4.6831,407.408,845.555,-4.6582
208.517,724.409,23.5067,408.854,725.6,22.2275,407.56,841.731,24.3524,410.662,726.386,-4.6845,407.414,845.535,-4.6729
208.515,724.417,23.5079,408.87,725.612,22.2329,407.561,841.723,24.3596,410.657,726.379,-4.6893,407.384,845.507,-4.6755
208.522,724.434,23.5142,408.861,725.593,22.2259,407.56,841.725,24.3604,410.639,726.399,-4.6997,407.405,845.554,-4.6516
208.524,724.406,23.5131,408.852,725.604,22.2193,407.547,841.648,24.21,410.656,726.389,-4.7054,407.409,845.561,-4.656
